Date,@attributes.createdAt,message,attributes,attributes.indexName,attributes.jobID,@attributes.planID,@attributes.shardID,@attributes.shardType,attributes.appID,Message
"2024-04-10T15:01:03.460Z","""2024-04-10T11:47:14.632425Z""","""oldest pending job is 3h13m48.827798256s""","{""status_category"":""Info"",""level"":""info"",""context"":""jobsqueue/oldest_job.go:139"",""attributes"":{""createdAt"":""2024-04-10T11:47:14.632425Z"",""jobID"":2273270772,""indexName"":""lc_prod_ct_products"",""appID"":""4K4ZN64X03"",""shardID"":""sh-2377527-1"",""planID"":2377527,""shardType"":""keyword""},""timestamp"":""2024-04-10T15:01:03.460242542Z""}","""lc_prod_ct_products""","2273270772","2377527","""sh-2377527-1""","""keyword""","""4K4ZN64X03""","oldest pending job is 3h13m48.827798256s"
"2024-04-10T15:00:03.667Z","""2024-04-10T11:47:14.632425Z""","""oldest pending job is 3h12m49.035270333s""","{""status_category"":""Info"",""level"":""info"",""context"":""jobsqueue/oldest_job.go:139"",""attributes"":{""createdAt"":""2024-04-10T11:47:14.632425Z"",""jobID"":2273270772,""indexName"":""lc_prod_ct_products"",""appID"":""4K4ZN64X03"",""shardID"":""sh-2377527-1"",""planID"":2377527,""shardType"":""keyword""},""timestamp"":""2024-04-10T15:00:03.667713608Z""}","""lc_prod_ct_products""","2273270772","2377527","""sh-2377527-1""","""keyword""","""4K4ZN64X03""","oldest pending job is 3h12m49.035270333s"
"2024-04-10T14:59:03.095Z","""2024-04-10T11:47:14.632425Z""","""oldest pending job is 3h11m48.462958177s""","{""status_category"":""Info"",""level"":""info"",""context"":""jobsqueue/oldest_job.go:139"",""attributes"":{""createdAt"":""2024-04-10T11:47:14.632425Z"",""jobID"":2273270772,""indexName"":""lc_prod_ct_products"",""appID"":""4K4ZN64X03"",""shardID"":""sh-2377527-1"",""planID"":2377527,""shardType"":""keyword""},""timestamp"":""2024-04-10T14:59:03.095401765Z""}","""lc_prod_ct_products""","2273270772","2377527","""sh-2377527-1""","""keyword""","""4K4ZN64X03""","oldest pending job is 3h11m48.462958177s"
"2024-04-10T14:58:03.292Z","""2024-04-10T11:47:14.632425Z""","""oldest pending job is 3h10m48.66003857s""","{""status_category"":""Info"",""level"":""info"",""context"":""jobsqueue/oldest_job.go:139"",""attributes"":{""createdAt"":""2024-04-10T11:47:14.632425Z"",""jobID"":2273270772,""indexName"":""lc_prod_ct_products"",""appID"":""4K4ZN64X03"",""shardID"":""sh-2377527-1"",""planID"":2377527,""shardType"":""keyword""},""timestamp"":""2024-04-10T14:58:03.29248565Z""}","""lc_prod_ct_products""","2273270772","2377527","""sh-2377527-1""","""keyword""","""4K4ZN64X03""","oldest pending job is 3h10m48.66003857s"
"2024-04-10T14:57:03.060Z","""2024-04-10T11:47:14.632425Z""","""oldest pending job is 3h9m48.427926557s""","{""status_category"":""Info"",""level"":""info"",""context"":""jobsqueue/oldest_job.go:139"",""attributes"":{""createdAt"":""2024-04-10T11:47:14.632425Z"",""jobID"":2273270772,""indexName"":""lc_prod_ct_products"",""appID"":""4K4ZN64X03"",""shardID"":""sh-2377527-1"",""planID"":2377527,""shardType"":""keyword""},""timestamp"":""2024-04-10T14:57:03.060371285Z""}","""lc_prod_ct_products""","2273270772","2377527","""sh-2377527-1""","""keyword""","""4K4ZN64X03""","oldest pending job is 3h9m48.427926557s"
"2024-04-10T14:56:03.185Z","""2024-04-10T11:45:09.846286Z""","""oldest pending job is 3h10m53.339379372s""","{""status_category"":""Info"",""level"":""info"",""context"":""jobsqueue/oldest_job.go:139"",""attributes"":{""createdAt"":""2024-04-10T11:45:09.846286Z"",""jobID"":2273163457,""indexName"":""lc_prod_ct_products"",""appID"":""4K4ZN64X03"",""shardID"":""sh-2377536-1"",""planID"":2377536,""shardType"":""keyword""},""timestamp"":""2024-04-10T14:56:03.185685831Z""}","""lc_prod_ct_products""","2273163457","2377536","""sh-2377536-1""","""keyword""","""4K4ZN64X03""","oldest pending job is 3h10m53.339379372s"
"2024-04-10T14:55:04.224Z","""2024-04-10T11:45:09.846286Z""","""oldest pending job is 3h9m54.378387353s""","{""status_category"":""Info"",""level"":""info"",""context"":""jobsqueue/oldest_job.go:139"",""attributes"":{""createdAt"":""2024-04-10T11:45:09.846286Z"",""jobID"":2273163457,""indexName"":""lc_prod_ct_products"",""appID"":""4K4ZN64X03"",""shardID"":""sh-2377536-1"",""planID"":2377536,""shardType"":""keyword""},""timestamp"":""2024-04-10T14:55:04.22469259Z""}","""lc_prod_ct_products""","2273163457","2377536","""sh-2377536-1""","""keyword""","""4K4ZN64X03""","oldest pending job is 3h9m54.378387353s"
"2024-04-10T14:54:03.253Z","""2024-04-10T11:44:40.861527Z""","""oldest pending job is 3h9m22.392041306s""","{""status_category"":""Info"",""level"":""info"",""context"":""jobsqueue/oldest_job.go:139"",""attributes"":{""createdAt"":""2024-04-10T11:44:40.861527Z"",""jobID"":2273118741,""indexName"":""lc_prod_ct_products"",""appID"":""4K4ZN64X03"",""shardID"":""sh-2377505-1"",""planID"":2377505,""shardType"":""keyword""},""timestamp"":""2024-04-10T14:54:03.253595857Z""}","""lc_prod_ct_products""","2273118741","2377505","""sh-2377505-1""","""keyword""","""4K4ZN64X03""","oldest pending job is 3h9m22.392041306s"
"2024-04-10T14:53:02.951Z","""2024-04-10T11:44:40.861527Z""","""oldest pending job is 3h8m22.090382014s""","{""status_category"":""Info"",""level"":""info"",""context"":""jobsqueue/oldest_job.go:139"",""attributes"":{""createdAt"":""2024-04-10T11:44:40.861527Z"",""jobID"":2273118741,""indexName"":""lc_prod_ct_products"",""appID"":""4K4ZN64X03"",""shardID"":""sh-2377505-1"",""planID"":2377505,""shardType"":""keyword""},""timestamp"":""2024-04-10T14:53:02.951923042Z""}","""lc_prod_ct_products""","2273118741","2377505","""sh-2377505-1""","""keyword""","""4K4ZN64X03""","oldest pending job is 3h8m22.090382014s"
"2024-04-10T14:52:02.967Z","""2024-04-10T11:44:40.861527Z""","""oldest pending job is 3h7m22.105596613s""","{""status_category"":""Info"",""level"":""info"",""context"":""jobsqueue/oldest_job.go:139"",""attributes"":{""createdAt"":""2024-04-10T11:44:40.861527Z"",""jobID"":2273118741,""indexName"":""lc_prod_ct_products"",""appID"":""4K4ZN64X03"",""shardID"":""sh-2377505-1"",""planID"":2377505,""shardType"":""keyword""},""timestamp"":""2024-04-10T14:52:02.967142023Z""}","""lc_prod_ct_products""","2273118741","2377505","""sh-2377505-1""","""keyword""","""4K4ZN64X03""","oldest pending job is 3h7m22.105596613s"
"2024-04-10T14:51:02.991Z","""2024-04-10T11:41:38.187704Z""","""oldest pending job is 3h9m24.80412441s""","{""status_category"":""Info"",""level"":""info"",""context"":""jobsqueue/oldest_job.go:139"",""attributes"":{""createdAt"":""2024-04-10T11:41:38.187704Z"",""jobID"":2273002427,""indexName"":""lc_prod_ct_products"",""appID"":""4K4ZN64X03"",""shardID"":""sh-2377508-1"",""planID"":2377508,""shardType"":""keyword""},""timestamp"":""2024-04-10T14:51:02.991847247Z""}","""lc_prod_ct_products""","2273002427","2377508","""sh-2377508-1""","""keyword""","""4K4ZN64X03""","oldest pending job is 3h9m24.80412441s"
"2024-04-10T14:50:03.949Z","""2024-04-10T11:41:38.187704Z""","""oldest pending job is 3h8m25.761665527s""","{""status_category"":""Info"",""level"":""info"",""context"":""jobsqueue/oldest_job.go:139"",""attributes"":{""createdAt"":""2024-04-10T11:41:38.187704Z"",""jobID"":2273002427,""indexName"":""lc_prod_ct_products"",""appID"":""4K4ZN64X03"",""shardID"":""sh-2377508-1"",""planID"":2377508,""shardType"":""keyword""},""timestamp"":""2024-04-10T14:50:03.949380184Z""}","""lc_prod_ct_products""","2273002427","2377508","""sh-2377508-1""","""keyword""","""4K4ZN64X03""","oldest pending job is 3h8m25.761665527s"
"2024-04-10T14:49:03.047Z","""2024-04-10T11:41:38.187704Z""","""oldest pending job is 3h7m24.859806123s""","{""status_category"":""Info"",""level"":""info"",""context"":""jobsqueue/oldest_job.go:139"",""attributes"":{""createdAt"":""2024-04-10T11:41:38.187704Z"",""jobID"":2273002427,""indexName"":""lc_prod_ct_products"",""appID"":""4K4ZN64X03"",""shardID"":""sh-2377508-1"",""planID"":2377508,""shardType"":""keyword""},""timestamp"":""2024-04-10T14:49:03.047523452Z""}","""lc_prod_ct_products""","2273002427","2377508","""sh-2377508-1""","""keyword""","""4K4ZN64X03""","oldest pending job is 3h7m24.859806123s"
"2024-04-10T14:48:02.858Z","""2024-04-10T11:41:38.187704Z""","""oldest pending job is 3h6m24.671098367s""","{""status_category"":""Info"",""level"":""info"",""context"":""jobsqueue/oldest_job.go:139"",""attributes"":{""createdAt"":""2024-04-10T11:41:38.187704Z"",""jobID"":2273002427,""indexName"":""lc_prod_ct_products"",""appID"":""4K4ZN64X03"",""shardID"":""sh-2377508-1"",""planID"":2377508,""shardType"":""keyword""},""timestamp"":""2024-04-10T14:48:02.858815313Z""}","""lc_prod_ct_products""","2273002427","2377508","""sh-2377508-1""","""keyword""","""4K4ZN64X03""","oldest pending job is 3h6m24.671098367s"
"2024-04-10T14:47:02.923Z","""2024-04-10T11:41:38.187704Z""","""oldest pending job is 3h5m24.735598897s""","{""status_category"":""Info"",""level"":""info"",""context"":""jobsqueue/oldest_job.go:139"",""attributes"":{""createdAt"":""2024-04-10T11:41:38.187704Z"",""jobID"":2273002427,""indexName"":""lc_prod_ct_products"",""appID"":""4K4ZN64X03"",""shardID"":""sh-2377508-1"",""planID"":2377508,""shardType"":""keyword""},""timestamp"":""2024-04-10T14:47:02.923316207Z""}","""lc_prod_ct_products""","2273002427","2377508","""sh-2377508-1""","""keyword""","""4K4ZN64X03""","oldest pending job is 3h5m24.735598897s"
"2024-04-10T14:46:02.973Z","""2024-04-10T11:41:38.187704Z""","""oldest pending job is 3h4m24.785960725s""","{""status_category"":""Info"",""level"":""info"",""context"":""jobsqueue/oldest_job.go:139"",""attributes"":{""createdAt"":""2024-04-10T11:41:38.187704Z"",""jobID"":2273002427,""indexName"":""lc_prod_ct_products"",""appID"":""4K4ZN64X03"",""shardID"":""sh-2377508-1"",""planID"":2377508,""shardType"":""keyword""},""timestamp"":""2024-04-10T14:46:02.973693854Z""}","""lc_prod_ct_products""","2273002427","2377508","""sh-2377508-1""","""keyword""","""4K4ZN64X03""","oldest pending job is 3h4m24.785960725s"
"2024-04-10T14:45:04.058Z","""2024-04-10T11:41:38.187704Z""","""oldest pending job is 3h3m25.870819916s""","{""status_category"":""Info"",""level"":""info"",""context"":""jobsqueue/oldest_job.go:139"",""attributes"":{""createdAt"":""2024-04-10T11:41:38.187704Z"",""jobID"":2273002427,""indexName"":""lc_prod_ct_products"",""appID"":""4K4ZN64X03"",""shardID"":""sh-2377508-1"",""planID"":2377508,""shardType"":""keyword""},""timestamp"":""2024-04-10T14:45:04.058536931Z""}","""lc_prod_ct_products""","2273002427","2377508","""sh-2377508-1""","""keyword""","""4K4ZN64X03""","oldest pending job is 3h3m25.870819916s"
"2024-04-10T14:44:02.971Z","""2024-04-10T11:41:38.187704Z""","""oldest pending job is 3h2m24.783988722s""","{""status_category"":""Info"",""level"":""info"",""context"":""jobsqueue/oldest_job.go:139"",""attributes"":{""createdAt"":""2024-04-10T11:41:38.187704Z"",""jobID"":2273002427,""indexName"":""lc_prod_ct_products"",""appID"":""4K4ZN64X03"",""shardID"":""sh-2377508-1"",""planID"":2377508,""shardType"":""keyword""},""timestamp"":""2024-04-10T14:44:02.971705964Z""}","""lc_prod_ct_products""","2273002427","2377508","""sh-2377508-1""","""keyword""","""4K4ZN64X03""","oldest pending job is 3h2m24.783988722s"
"2024-04-10T14:43:02.950Z","""2024-04-10T11:41:38.187704Z""","""oldest pending job is 3h1m24.762501563s""","{""status_category"":""Info"",""level"":""info"",""context"":""jobsqueue/oldest_job.go:139"",""attributes"":{""createdAt"":""2024-04-10T11:41:38.187704Z"",""jobID"":2273002427,""indexName"":""lc_prod_ct_products"",""appID"":""4K4ZN64X03"",""shardID"":""sh-2377508-1"",""planID"":2377508,""shardType"":""keyword""},""timestamp"":""2024-04-10T14:43:02.950220286Z""}","""lc_prod_ct_products""","2273002427","2377508","""sh-2377508-1""","""keyword""","""4K4ZN64X03""","oldest pending job is 3h1m24.762501563s"
"2024-04-10T14:42:02.895Z","""2024-04-10T11:40:16.473524Z""","""oldest pending job is 3h1m46.421736472s""","{""status_category"":""Info"",""level"":""info"",""context"":""jobsqueue/oldest_job.go:139"",""attributes"":{""createdAt"":""2024-04-10T11:40:16.473524Z"",""jobID"":2272943023,""indexName"":""lc_prod_ct_products"",""appID"":""4K4ZN64X03"",""shardID"":""sh-2377518-1"",""planID"":2377518,""shardType"":""keyword""},""timestamp"":""2024-04-10T14:42:02.895272595Z""}","""lc_prod_ct_products""","2272943023","2377518","""sh-2377518-1""","""keyword""","""4K4ZN64X03""","oldest pending job is 3h1m46.421736472s"
"2024-04-10T14:41:03.021Z","""2024-04-10T11:40:15.93321Z""","""oldest pending job is 3h0m47.088086207s""","{""status_category"":""Info"",""level"":""info"",""context"":""jobsqueue/oldest_job.go:139"",""attributes"":{""createdAt"":""2024-04-10T11:40:15.93321Z"",""jobID"":2272942199,""indexName"":""lc_prod_ct_products"",""appID"":""4K4ZN64X03"",""shardID"":""sh-2377526-1"",""planID"":2377526,""shardType"":""keyword""},""timestamp"":""2024-04-10T14:41:03.021312312Z""}","""lc_prod_ct_products""","2272942199","2377526","""sh-2377526-1""","""keyword""","""4K4ZN64X03""","oldest pending job is 3h0m47.088086207s"
"2024-04-10T14:40:03.864Z","""2024-04-10T11:40:15.93321Z""","""oldest pending job is 2h59m47.931737083s""","{""status_category"":""Info"",""level"":""info"",""context"":""jobsqueue/oldest_job.go:139"",""attributes"":{""createdAt"":""2024-04-10T11:40:15.93321Z"",""jobID"":2272942199,""indexName"":""lc_prod_ct_products"",""appID"":""4K4ZN64X03"",""shardID"":""sh-2377526-1"",""planID"":2377526,""shardType"":""keyword""},""timestamp"":""2024-04-10T14:40:03.864964462Z""}","""lc_prod_ct_products""","2272942199","2377526","""sh-2377526-1""","""keyword""","""4K4ZN64X03""","oldest pending job is 2h59m47.931737083s"
"2024-04-10T14:39:02.960Z","""2024-04-10T11:40:15.93321Z""","""oldest pending job is 2h58m47.027481299s""","{""status_category"":""Info"",""level"":""info"",""context"":""jobsqueue/oldest_job.go:139"",""attributes"":{""createdAt"":""2024-04-10T11:40:15.93321Z"",""jobID"":2272942199,""indexName"":""lc_prod_ct_products"",""appID"":""4K4ZN64X03"",""shardID"":""sh-2377526-1"",""planID"":2377526,""shardType"":""keyword""},""timestamp"":""2024-04-10T14:39:02.960709255Z""}","""lc_prod_ct_products""","2272942199","2377526","""sh-2377526-1""","""keyword""","""4K4ZN64X03""","oldest pending job is 2h58m47.027481299s"
"2024-04-10T14:38:02.971Z","""2024-04-10T11:40:15.93321Z""","""oldest pending job is 2h57m47.038049615s""","{""status_category"":""Info"",""level"":""info"",""context"":""jobsqueue/oldest_job.go:139"",""attributes"":{""createdAt"":""2024-04-10T11:40:15.93321Z"",""jobID"":2272942199,""indexName"":""lc_prod_ct_products"",""appID"":""4K4ZN64X03"",""shardID"":""sh-2377526-1"",""planID"":2377526,""shardType"":""keyword""},""timestamp"":""2024-04-10T14:38:02.97127851Z""}","""lc_prod_ct_products""","2272942199","2377526","""sh-2377526-1""","""keyword""","""4K4ZN64X03""","oldest pending job is 2h57m47.038049615s"
"2024-04-10T14:37:03.366Z","""2024-04-10T11:40:15.93321Z""","""oldest pending job is 2h56m47.433119809s""","{""status_category"":""Info"",""level"":""info"",""context"":""jobsqueue/oldest_job.go:139"",""attributes"":{""createdAt"":""2024-04-10T11:40:15.93321Z"",""jobID"":2272942199,""indexName"":""lc_prod_ct_products"",""appID"":""4K4ZN64X03"",""shardID"":""sh-2377526-1"",""planID"":2377526,""shardType"":""keyword""},""timestamp"":""2024-04-10T14:37:03.366350559Z""}","""lc_prod_ct_products""","2272942199","2377526","""sh-2377526-1""","""keyword""","""4K4ZN64X03""","oldest pending job is 2h56m47.433119809s"
"2024-04-10T14:36:03.071Z","""2024-04-10T11:40:15.93321Z""","""oldest pending job is 2h55m47.138423109s""","{""status_category"":""Info"",""level"":""info"",""context"":""jobsqueue/oldest_job.go:139"",""attributes"":{""createdAt"":""2024-04-10T11:40:15.93321Z"",""jobID"":2272942199,""indexName"":""lc_prod_ct_products"",""appID"":""4K4ZN64X03"",""shardID"":""sh-2377526-1"",""planID"":2377526,""shardType"":""keyword""},""timestamp"":""2024-04-10T14:36:03.071651529Z""}","""lc_prod_ct_products""","2272942199","2377526","""sh-2377526-1""","""keyword""","""4K4ZN64X03""","oldest pending job is 2h55m47.138423109s"
"2024-04-10T14:35:03.561Z","""2024-04-10T11:40:15.93321Z""","""oldest pending job is 2h54m47.627845731s""","{""status_category"":""Info"",""level"":""info"",""context"":""jobsqueue/oldest_job.go:139"",""attributes"":{""createdAt"":""2024-04-10T11:40:15.93321Z"",""jobID"":2272942199,""indexName"":""lc_prod_ct_products"",""appID"":""4K4ZN64X03"",""shardID"":""sh-2377526-1"",""planID"":2377526,""shardType"":""keyword""},""timestamp"":""2024-04-10T14:35:03.561072254Z""}","""lc_prod_ct_products""","2272942199","2377526","""sh-2377526-1""","""keyword""","""4K4ZN64X03""","oldest pending job is 2h54m47.627845731s"
"2024-04-10T14:34:02.840Z","""2024-04-10T11:40:15.93321Z""","""oldest pending job is 2h53m46.907263195s""","{""status_category"":""Info"",""level"":""info"",""context"":""jobsqueue/oldest_job.go:139"",""attributes"":{""createdAt"":""2024-04-10T11:40:15.93321Z"",""jobID"":2272942199,""indexName"":""lc_prod_ct_products"",""appID"":""4K4ZN64X03"",""shardID"":""sh-2377511-1"",""planID"":2377511,""shardType"":""keyword""},""timestamp"":""2024-04-10T14:34:02.840486227Z""}","""lc_prod_ct_products""","2272942199","2377511","""sh-2377511-1""","""keyword""","""4K4ZN64X03""","oldest pending job is 2h53m46.907263195s"
"2024-04-10T14:33:03.345Z","""2024-04-10T11:40:15.93321Z""","""oldest pending job is 2h52m47.412604238s""","{""status_category"":""Info"",""level"":""info"",""context"":""jobsqueue/oldest_job.go:139"",""attributes"":{""createdAt"":""2024-04-10T11:40:15.93321Z"",""jobID"":2272942199,""indexName"":""lc_prod_ct_products"",""appID"":""4K4ZN64X03"",""shardID"":""sh-2377511-1"",""planID"":2377511,""shardType"":""keyword""},""timestamp"":""2024-04-10T14:33:03.34583014Z""}","""lc_prod_ct_products""","2272942199","2377511","""sh-2377511-1""","""keyword""","""4K4ZN64X03""","oldest pending job is 2h52m47.412604238s"
"2024-04-10T14:32:02.942Z","""2024-04-10T11:40:15.93321Z""","""oldest pending job is 2h51m47.008900931s""","{""status_category"":""Info"",""level"":""info"",""context"":""jobsqueue/oldest_job.go:139"",""attributes"":{""createdAt"":""2024-04-10T11:40:15.93321Z"",""jobID"":2272942199,""indexName"":""lc_prod_ct_products"",""appID"":""4K4ZN64X03"",""shardID"":""sh-2377511-1"",""planID"":2377511,""shardType"":""keyword""},""timestamp"":""2024-04-10T14:32:02.942126458Z""}","""lc_prod_ct_products""","2272942199","2377511","""sh-2377511-1""","""keyword""","""4K4ZN64X03""","oldest pending job is 2h51m47.008900931s"
